complaint_id,date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,fed_rssd,assets,chrtagnt,deposits,eq,fdicsupv,frb_commercial_bank,fdic_commercial_bank,occ_commercial_bank,ots_savings_association,fdic_savings_bank,iba_foreign_charter,cu_number,ncua_credit_union,afinn
3458868,2019-12-05,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls,"This is a reverse credit card complaint. 

My complaint is with Chase Merchant Services. My company previously had online  credit card services with them in XXXX  (we used their company to run credit cards for purchases made to us). This company started a reserve for charge back services for our company. Our account was closed out with them in XX/XX/XXXX, at the time we were told it would take 6 months for the funds to be returned to us. It is now XX/XX/XXXX, TWO years since the account was closed and we have yet to see a dime of OUR money from this company. We have called repeatedly, been given the run around, sent to a million different employees ""who can help solve our issues"" yet we have seen no refund and gotten no assistance. This is my next step before legal action is taken.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,GA,NA,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,3
3095176,2018-12-08,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,Cbna inquiry date XX/XX/XXXX Cbna inquiry date. XX/XX/XXXX Cbna inquiry date. XX/XX/XXXX Received these unauthorized inquiries on my account.sent a letter to the company to reslove the issue and have these taken off my credit report.i have not recieved a response and now km moving forward to have them removed from my credit file.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,WA,982XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3165100,2019-02-27,Debt collection,Auto debt,Written notification about debt,Didn't receive notice of right to dispute,"I submitted a complaint with the XXXX XXXX XXXX on XX/XX/XXXX about a charged-off account that I was a joint owner on with Santander Consumer USA , Inc. The company responded on XX/XX/XXXX with a response and submitted documents that were sent out to inform of the defaulted loan in the amount of {$670.00} according to the document and the sale of the auto on XX/XX/XXXX. I was never informed of the default of the loan or sale of the vehicle at auction in writing. The documents Santander submitted all show an address that I have not resided at since XX/XX/XXXX. The documents also show that they were addressed to both owners instead of separately, which if done so the documents would have been forwarded to my address at that time and they were not. I lived at the address in XXXX, FL for 2 years ( XX/XX/XXXX-XX/XX/XXXX ) and did not receive any documents of delinquency. I discovered the charge-off of {$11000.00} by checking my credit report. The joint owner on the account recently passed away due to long standing health complications ( physical/mental ) from the military on XX/XX/XXXX. Still til this day of XX/XX/XXXX, I have not received one physical document in the mail from Santander about this account and my current mailing address is listed on the documents they submitted to the Better Business Bureau. This debt has caused me tremendous problems when it comes to obtaining credit elsewhere and also when looking for a home whether renting or qualifying for a mortgage, which have ended in denials.",NA,SANTANDER BANK NA,FL,338XX,722777,89502032000,OCC,73722432000,11922375000,New York,NA,NA,1,NA,NA,NA,NA,NA,-4
2543549,2017-06-12,Vehicle loan or lease,Lease,Problems at the end of the loan or lease,"Excess mileage, damage, or wear fees, or other problem after the lease is finish","On  XX/XX/XXXX  I returned a  Mazda CX 5  at end of lease term. Virginia title #  XXXX , last  4 digits of VIN  are  XXXX . Lease terminated on  XX/XX/XXXX . On  XX/XX/XXXX  I received a letter to pay a lease termination fee of {$610.00}. Of that amount, {$290.00} was for "" Excess Wear & Use. '' The 3 year lease allowed  XXXX  miles a year or  XXXX  total miles. When the car was returned, the total mileage was approximately  XXXX  miles. On  XX/XX/XXXX  I paid an additional {$800.00} for alleged additional repairs to the car. This was paid to  XXXX   XXXX  's  Leasing Agent,   XXXX   XXXX  who advanced the {$800.00} as a courtesy. On  XX/XX/XXXX , I received a second letter asking for payment of the {$610.00}. I paid the {$610.00} by check on  XX/XX/XXXX , check #  XXXX . This check cleared the bank on  XX/XX/XXXX .   I have received notices after lease end to pay personal property taxes on the vehicle. The first one was for {$290.00} which was paid on  XX/XX/XXXX , Check #  XXXX . I included a note asking that they send me a copy of th e Tax Bill they  would have received from  XXXX  County, VA. They have not. This check cleared the bank on  XX/XX/XXXX . Then on  XX/XX/XXXX , I received another notice to pay PP taxes of {$140.00}. Which I have not paid given the foregoing circumstances. In addition, the Mazda Capital Services  Auto Lease Acc ount Statement of  XX/XX/XXXX  shows a billing of {$25.00} for property tax assessed  XX/XX/XXXX . The Statement for  XX/XX/XXXX  shows a PP tax billing of {$310.00}.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,VA,20176,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,2
3062009,2018-10-31,Vehicle loan or lease,Loan,Getting a loan or lease,Fraudulent loan,"On XX/XX/XXXX, I visited XXXX XXXX of XXXX XXXX, VA. I was softly in the market for a new car. I found a vehicle I was interested in, and a salesman pressured me into seeing if I could get approved for financing. I live on a fixed, SSI XXXX income so I was concerned about over-extending myself. They got me approved for financing, but I was still skeptical due to the high monthly payments. It was a Saturday, so the salesmen told me I could take the care home and see how I liked it. By Sunday morning, I knew this was something that I didn't want to do. First thing Monday morning ( the XXXX ), I returned the vehicle to XXXX XXXX. The manager and salesmen were very angry with me, and told me I had to take the car. I told them that I had the right of rescission, and was well within my rights to return the vehicle and change my mind. After all, because it was the weekend, the paperwork had not even been sent to the finance company yet. I left the vehicle at the dealership in their possession. I assumed the issue was resolved at that point. Over the next several days, I was overwhelmed with phone calls from reps at XXXX XXXX   saying that I had to come back to the dealership and pick up the car. I held steadfast, and told them that I had changed my mind, and did not want it. I had returned the car to the dealership within 36 hours and was well within my rights to do so. Again, I believe the issue to be resolved. To my surprise, the dealership actually delivered their car to my house on XX/XX/XXXX. I called the sheriff 's office about this, and asked them what I should do. They told me I should just take it back again, if I did not want it ; and that's what I did. I returned the vehicle again ( that same day ) and left it in their possession. Again, I thought the issue was resolved. Recently, I received a letter from a finance company called Santander talking about my interest rate on a car loan. I had no idea what this was about. I called them, and sure enough, this was for the car from XXXX XXXX. I explained the whole situation with the rep at the finance company, and they said they would make sure it was resolved. So despite returning the vehicle to the dealership before they even submitted the finance paperwork, and them knowing I did not want the car, the submitted the financing paperwork anyway. I can't believe the lengths that this dealership would go to try to force someone to buy a car they clearly did not want.",NA,SANTANDER BANK NA,NC,275XX,722777,89502032000,OCC,73722432000,11922375000,New York,NA,NA,1,NA,NA,NA,NA,NA,-4
3169543,2019-03-05,Mortgage,FHA mortgage,Trouble during payment process,NA,"i have a mortgage payment due by the XXXX otherwise i have to make a {$42.00} late payment and since i do not work anymore due to medical issues, so i do not collect a paycheck. i only receive my Social Security benefits in which i receive direct deposit on the XXXX  wednesday of each month, so i notify M & T. bank regarding this and told i can do a loan modification, so i did all that, now as of today on XX/XX/XXXX i called them and talked to them about changing my due date so i do not accrue late fees, and the only way to do that is to refinance and that is not fair, that i have to pay late fees because i do not get my Social Security check until the XXXX of each month, so 6 months out of the year it will cost me roughly {$250.00} extra per year, especially when i only make {$1600.00} a month and my mortgage is {$1200.00} and they should have some common decency and allow me to change my due date one time, since i never had it change.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,MT BANK CORP,FL,NA,501105,142219684000,STATE,121149476000,15923968000,Washington,1,NA,NA,NA,NA,NA,NA,NA,4
3167467,2019-03-02,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,"On XX/XX/19 someone used my debit card number to spend {$100.00} at XXXX 25min away from where I live. I immediately received a alert limit email notification which I set to be {$75.00}. I reported it to Chase immediately. They issued me the money immediately and told me they would investigate. A couple weeks later I notice that Chase took the money back out from my account. I called and they said they denied my fraud claim and stated I need to provide more evidence. I contacted my local sheriffs department and filed a police report so they can get ahold of video surveillance to prove it wasnt me. The police officer told me to contact Chase and to submit the case number and that they know what to do since they always deal with this stuff. I contact Chase again and now they are telling me to have the Sheriffs department fax the police report to them. I contact the sheriffs department and they stated they usually dont do that type of stuff. Chase is making extremely difficult for me to get my money back and for them to accept fraud claim. I thought I had fraud protection, but its not working for me. I dont feel safe with Chase having all money ( they are my primary checking account and its where all my direct deposits go to ). Luckily it was only {$100.00} but its not the amount of money that matters, its the principal. It will be weeks until I get my money back. Extremely unhappy with how Chase has handled this and how they are making so difficult for me to get my money back. I will be closing my account with them soon once this hopefully all delt with",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,CA,926XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-31
3290972,2019-06-29,Debt collection,Credit card debt,False statements or representation,Attempted to collect wrong amount,"XXXX XXXX XXXX has been reporting erroneously for years in multiple ways. 
Currently, after many letters, XXXX XXXX reports first major delinquency on XXXX as XXXX, XXXX for a time-barred account from XX/XX/XXXX. 
They were simultaneously using XXXX as well but now it is all XXXX XXXX XXXX. 
The parent company is XXXX XXXX. 
XXXX XXXX XXXX XXXX XXXX XXXX XXXX, Michigan XXXX Phone : XXXX I had had the original acct since the early 80 's which was in good standing until the last year. An abuser in my life caused havoc in every way imaginable. I am lucky to have lived through it. First thing on this card, the interest was raised from about 11 % to 29 %. I had just lost my home of 28 years which I ended up paying off when it was mysteriously transferred to XXXX XXXXXXXX ( XXXX was soon taken over by the government and my life savings so to speak was gone forever. ) I was totally uprooted and having to drive more in relocating. The house is now on the tax rolls for over {$400000.00}. so a few people made off like bandits on my equity and my property.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,TX,NA,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,3
3166742,2019-03-01,Checking or savings account,Checking account,Problem caused by your funds being low,Overdrafts and overdraft fees,"In 2016, I was charged over {$1700.00} in overdraft charges after chase bank removed my access to mobile bank deposits. I have recorded conversations with bank employees, recorded with their consent, explicitly stating that the feature was removed due to low funding levels in my account, though no official guidelines were ever presented to me, despite multiple requests. My complaint is split into two parts : 1. ) Chase Bank utilized predatory tactics to remove mobile deposit from consumers who would most benefit from the feature. I was forced to incur heavy overdraft fees, many of which were returned when bank employees agreed that fees were caused exclusively due to the removal of that feature. After multiple instances when the bank agreed with my complaints and reversed fees, they continued agreeing but no longer had the capacity to reverse the charges. In one instance, when the city of XXXX was completely flooded and no street access existed to banks or atms, I was still charged a fee, even when I showed the ability to make a deposit as soon as the streets became accessible. Instances such as this occurred on numerous occasions, and each time employees told me that my feature had been removed due to a history of overdrafts, which was entirely created as a result of the removal, itself. This policy of removing the feature for customers with low or negative balances puts us into a purposeful loop of overdraft fees, which bank employees acknowledged as a known problem. 

2. ) I asked on numerous occasions to be given written or formal guidelines about my rights, as a consumer to utilize the mobile deposit feature. While in my recordings bank employees give vastly different answers about the terms of use, none could provide me with clear written rules. Who qualifies for that feature? When will mine be turned on? Why was the feature removed as a result of overdraft fees? All indicated that the feature was removed due to low funds or overdrafts, but none could explain why removal came as a consequence of those facts. Several employees agreed that this was an unfair practice and indicated that numerous customers called in with similar complaints over time. The second portion of my complaint is thus about the bank 's lack of transparency about customer terms of use. 

My recorded conversations with employees are from XX/XX/16, XX/XX/16, XX/XX/2016, XX/XX/16, XX/XX/16, XX/XX/16, and XX/XX/16. In total, throughout that period I was assessed {$1700.00} in fees, though {$500.00} were refunded by employees who agreed that I had done all I could to avoid them.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,TX,770XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-5
3171787,2019-03-06,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account status incorrect,"I have a CitiBank Citicard XXXX XXXX credit card. 
I paid off my balance of {$4300.00} on XX/XX/2019. 
Citicard accepted payment and my balance moving forward was {$0.00} Citicard send their reports to the Credit Bureaus on the XXXX of each month but did not report my XXXX payment and {$0.00} balance to the Bureaus on the XXXX XXXX. 
So as a consequence my credit report still shows an outstanding balance of, now, {$4500.00} and my credit has dropped to XXXX and is dropping 10 points a day because this large balance is showing unpaid. The last time Citicard reported my payment was XX/XX/2019. 
I have called them daily asking to get this resolved and have been disconnected multiple times. I have spoken with supervisors and they tell me to send a fax to Citibank Credit Resolution service explaining the situation. They will then try and resolve the problem with 7 - 10 days. 
If I am forced to wait that long my Credit rating will be below 600. 
I am trying to buy a car for my work at present and can not qualify for anything as my credit is not good enough due to this issue.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,CA,900XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,18
3123079,2019-01-12,Checking or savings account,Other banking product or service,Problem caused by your funds being low,Overdrafts and overdraft fees,"In early XXXX, I ran into some financial trouble because my PNC bank account did not update on mobile banking over XXXX XXXX. This overdrew my account on the following Tuesday and because I was out of town and not working at the time, I had to wait 2 weeks for a paycheck to bring my account back to balance. I accrued over a XXXX dollars in overdraft and NSF fees and have records to prove this. I called PNC multiple times and asked of anything could be done to stop this with zero help. I was transferred to a supervisor department after the 1st employees claimed they could not reverse any of the fees as the system would not let them. The phone rang once and I got an automated message that said no one was available and the call automatically ended. Never called back. Accepting that they would not budge to work with me or help me at all, I paid the fees and brought my account back to positive and moved on. 

Fast forward to today. The company I work for has decided to switch to biweekly pay instead of weekly. These past 2 weeks on one weeks pay have been awful and stressful. However, we managed to make it to Thursday XX/XX/19 without overdrawing. My account was negative XXXX dollars on Thursday XX/XX/19. When I woke up on Friday XX/XX/19 my account was negative XXXX because of a few small transactions that went through and XXXX dollars in overdraft fees 3 XXXX  dollar charges each. So, my paycheck finally hit the account for XXXX dollars on Friday XX/XX/19. Then at XXXX on Saturday XX/XX/19 I was charged 3 more XXXX dollar overdraft fees after my paycheck had already hit the account. Because my paycheck has gone through I did not expect this. I have so many bills coming out this week from having to wait 2 weeks to get paid, that I can not afford XXXX dollars in overdraft fees. This is my whole grocery budget for the next 2 weeks until I get paid again and I literally have no food in my apartment. I called again today XX/XX/19 asking for assistance in this especially because my paycheck had hit and there is no reason for the fees to be met with no help again and told I should use tips to avoid overdrafting. Enough is enough of this. Ive paid so much in overdraft fees that I can't afford to live. All I want was the 3 most recent overdraft fees refunded to me so I can afford groceries so I don't starve without over drafting again and having the same thing happen while I wait another 2 weeks to get paid. I have exhausted all options to avoid this. I have overdraft protection on my account. I have alerts sent to me when my account drops below XXXX dollars. The way PNC does their business makes it impossible to avoid this because it happens over night while you are sleeping and then to offer no solution to a good, 6 year customer is frustrating and disheartening.",NA,PNC BANK NATIONAL ASSOCIATION,WI,531XX,817824,463097309000,OCC,380920825000,46007120000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-33
3169437,2019-03-05,Credit card or prepaid card,Store credit card,Problem with a credit reporting company's investigation into an existing problem,Was not notified of investigation status or results,"XXXX  credit card did not post my payment to my account in XX/XX/2018. I am unable to access my account online due to their system issues and they will not send me a paper copy of statements nor the letters related to the dispute, acknowledgement of proof of payment, findings of the dispute, the payment posting nor the amended reporting to the credit agencies due to XXXX not posting my payment. I was verbally told in XXXX that the dispute was resolved in my favor and I continuously call requesting and demanding MAILED copies of every letter related to this transaction and I have yet to receive one piece of mail OR a mailed statement which I have asked to receive the mailed letters numerous times. 

I just want these letters.This is a traumatic frustrating experience that has caused me so much stress. I do not understand why I can not receive the information that is mine and to obtain information to ensure my credit is appropriately restored and reported I have informed d, I very with the post office and not one piece of correspondence has been received at the post office",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,TX,770XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-22
3168263,2019-03-04,Credit card or prepaid card,General-purpose credit card or charge card,Closing your account,Company closed your account,"Company closed my XXXX credit card account without warning, and I lost access to all statements online, which made it very difficult for me to dispute fees that BoFa charged on that credit card.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,CA,940XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-8
3314906,2019-07-22,Mortgage,Conventional home mortgage,Trouble during payment process,NA,"On XX/XX/2019 XXXX XXXX  notified me by email ( see attachments ) that my loan was being sold ( transferred ) to M & T Bank as of XX/XX/2019. I did not ask for this to happen, neither did I want to do business with M & T Bank, although I realized the sale was legal. 

The email notice said that I "" would not have to change any of the terms '' of my payments and simply continue as I had been doing, the only change being payments made to M & T Bank rather than XXXX. On Friday, XX/XX/2019, I received a 2nd email notice from M & T Bank basically stating the exact same thing. 

For the last 5 or more years, I had been making my XXXX XXXX payments through my XXXX XXXX Bill Payment System ( see attachments ). Payments were being made at least twice a month or every two ( 2 ) weeks consistently. I have NEVER made payments late in over 10 years with any mortgage payment and usually make the 2nd payment in a month ( prior month to due date ) at least 1 to 3 days early. My wife and I earn over {$180000.00} per year and do not have any issues making any debt payment!

At the time the transfer became effective, I had already paid XXXX XXXX  for the month of XXXX as I always due before the end of the previous month. M & T Bank sent me a bill not giving me credit for XX/XX/2019 payments that had already been made to XXXX XXXX prior to the transfer. Secondly, since I thought this was an error, I waited for a corrected statement. Instead, I received a pass due notice when my XXXX payment was not even due! 

I called M & T Bank on last Friday, XX/XX/2019 and explained everything above to the representative. Instead of assisting me with the issue, she kept giving me the run around and telling me that I had "" to change the way I was paying by logging on and signing up for their every-two-week payment bank draft ''. This was a direct contradiction to what I had been guaranteed in writing that I would NOT have to change the way I had been paying my mortgage properly for years. Secondly, she did nothing to bring my mortgage account current as it should be. 

Lastly, I just received by mail another pass due notice stating that I owe {$2900.00}, when in fact, I OWE ABSOLUTELY NOTHING!!! The M & T Bank bill also included some {$920.00} "" Hazard Disbursement '' amount, which has never appeared on any previous mortgage bill, and they never explained it to me. 

My payments are current, and documentation is attached to prove it! If I were not late with XXXX XXXX, how could I now be late with M & T Bank when I have continued to make all payments twice a month or even every two weeks right through their transfer of mortgage process, for which again, I did not ask nor desire? 

This is absolutely ridiculous, and I expect the federal government to take the strongest possible action against this bank. They did not even listen to me or even try to correct the situation. I have been a perfect customer, I always pay all bills on time ( my credit score proves that ), and I will not tolerate this harassment in the lease. 


Sincerely, XXXX XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,MT BANK CORP,FL,322XX,501105,142219684000,STATE,121149476000,15923968000,Washington,1,NA,NA,NA,NA,NA,NA,NA,8
3172280,2019-03-07,Checking or savings account,Checking account,Managing an account,Fee problem,"In late XX/XX/XXXX I got a letter in the mail to open account with them and get {$200.00} if I do a direct deposit and maintain a minimum balance. I had my check going into 2 banks already I added them in for {$200.00} to start with. It takes two 14day cycles to see your action. I month and a half I tried to log in and I could not because of the demands they ask to you put this and that before they will talk to you. With difficulty to get to talk to them or been able to log in. I was very much discouraged to make contact. Bank location was 10-15 miles from my home. I let it go since this account was meant to save only. I never withdrew any thing during its life. 

Some how I got into the account 2 months later and checked that the deposit was in. I increased to $ 1000+ a check. Then I left it alone till now when it has 32000 in it. When looked at it after that long they have charged me {$50.00} times 2 for low balance as maintenance fee when i did not have any activity in my account. I have never withdrawn from XX/XX/XXXX to XX/XX/XXXX. I asked them to at least refund my {$100.00} fee if they are not going to give me {$200.00} gift they were going to give. 

On XX/XX/XXXX I called and I was promised some one will call me back. I waited till Wednesday, Still no call back but I called they again took the message. Today XX/XX/XXXX, I called again and held on phone for 32 minutes and they still say that they cant help me. They call themselves privileged team for privileged accounts. 

I am going to the branch and close the account by XXXX today.",NA,KEYCORP,OH,450XX,280110,168974607000,OCC,139219587000,17645350000,Washington,NA,NA,1,NA,NA,NA,NA,NA,25
3174917,2019-03-09,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Reporting company used your report improperly,"My wife and I placed an order for a mattress from Mattress Firm on XX/XX/19. The sales rep kept making odd steps and corrections so we repeatedly tried to confirm that the item he was ordering for us was the exact same item from the floor model. 

We made it abundantly clear that our purchase was strictly on the grounds that we were getting the exact item we wanted, and confirmed FOUR times that the item lined out on the order matched the floor model, as there was no other way to verify. We agreed to finance the purchase of that specific order and that specific order alone. 

Now, we found out that the sales rep pulled a bait and switch on us and ordered a different item from what we agreed upon. As such, the sales rep pulled credit to sell us an item that we had not agreed upon, and had we known about the bait and switch, we never would have authorized the credit pull.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,TX,774XX,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,1
3137137,2019-01-30,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem,"I am having some difficulties obtaining information regarding my 3 Capital One credit cards in "" restricted status ''. 

I contacted the Capital One call center on XX/XX/2019 - the offshore representative said she would not obtain any details since it was with the Fraud Department but I was going to need to provide 3 documents for them to review. I was not willing to provide documents without more insight into what was happening or the issue being investigated. I asked to be transferred if a Supervisor but after waiting on hold for over 8 minutes -- I disconnected the call. 

I contacted the Capital One call center on XX/XX/2019 - I was routed through the auto-dialer to the Fraud Department. The representative was polite but unable to give me any detailed information about the status of my accounts. He explained I would need to provide a picture of my Oregon Driver 's License via a secure email link. Upon review, I would receive a phone call advising on the status of my accounts. I received the email, took 4 pictures of my ODL, and attached to the secured link and received a confirmation message indicating the transmission was successful. 

I contacted the Capital One call center on XX/XX/2019 - I was routed through the auto-dialer to the Fraud Department ( XXXX  ). I voiced my frustration about not receiving any status on the review nor a call as indicated by the XX/XX/2019 rep. XXXX advised no documents were received and provided a little more detail into possibilities of someone else attempting to retrieve or access my account. He did not or could not provide specifics. He sent me a new link to provide my documents and waiting on the call with me to confirm receipt. He was not able to confirm receipt since the documents again were not received. He was going to consult another party to confirm if there was a technical issue to explain why my documents were not being received. Then, the call disconnected. 

I can not begin to express to you how perplexing, concerning, and frustrating this has become to me as a long-standing Capital One customer. I may not have thousands of dollars of CC activity each year but I am definitely a customer who pays their bills and is paying monthly interest on my credit cards. I NEED someone to explain to me the specifics of the current restricted status of my accounts. I NEED someone to confirm receipt of my previous 2 submissions. I do not think it is too much to ask especially since it is MY personal information Capital One is requesting and asking me to compile without giving me any details. It is an odd way to do business and definitely lacks transparency. 

I noticed the restricted message on my Capital One mobile app when I was checking the status of my autopay. There has been no verbal or written outreach by Capital One to me to advise or inform about the status of my account either.",NA,CAPITAL ONE FINANCIAL CORP,OR,973XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-26
3297401,2019-07-06,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,Just look on my account with all of my credit score information and one the companies gave me this website to report everything,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,PA,191XX,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,0
3161478,2019-02-25,Checking or savings account,Savings account,Managing an account,Problem using a debit or ATM card,"Both Citibank and XXXX  XXXX XXXX allowed unauthorized access to my accounts. I added the woman I thought was my wifeto ONLY my checking accounts at both banks, she was not n any savings or CDs. Citibank has her listed under her maiden name and XXXX under my last name, ( which she never changedto using except when she had a credit card revoked, then shed reapply under my last name ). This started 8 years before we were married, no less. Ive found she changed my address to hers 3x and opened credit lines each time and repeatedly was pulling my credit report. As far as the banks, both admitted they erred by allowing her access to all of my accounts, even business and client trust accounts. She withdrew thousands, sent thousands to her family in the XXXX and even stole my ssdi income before abandoning me. After she left, she continued to steal from my accounts and even closed new ones I opened, under direction of the XXXX manager, at a new PO Box that she had no knowledge of its existence. XXXX have assisted her thievery several times and now refuse to investigate themselves. In serious need of help She stole using online access to move money from accounts she was not allowed access to each respective checking account that she was allowed access. She also hacked my network through myXXXX XXXX XXXX app to obtainmy phones XXXX address ( results in a cloned phone, complete with passwords and everything. )",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,CA,914XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-35
3172293,2019-03-07,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls,"My complaint is against Citibank Credit Card. I have a credit card for XXXX XXXX and was paying as agreed until my husband lost his job and I decided to enroll in a debt management program with XXXX to help me pay off all of my debt. for 5 months XXXX has been sending Citibank, proposals requesting them to lower my payments but they are not responding. They are being sent what the proposed payment should be but they are continuing to report the payment as "" partial and continue to add late fees and reporting negative info on my credit report. 
I have called them and was given the information to send the proposal and even authorize XXXX to contact them on my behalf and they are not responding. 
Unfortunately, at this point I am frustrated by their lack of interest in helping customers in my situation. I have all the intention to pay and they are not helping.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,FL,335XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-21
3293252,2019-07-01,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,"I was attending a yoga class when my car was broken into and personal items were taken from my vehicle including my purse and wallet. The person who broke into my car decided to use my debit card at a XXXX XXXX XXXX XXXX XXXX XXXX, charging over XXXX dollars. When the bank called me about the suspicious charges, I said that I did not make those charges, but I did say the card was in my possession because I did not know that my car had gotten broken into at the time. When I discovered that my car had gotten broke into, I immediately filed a police report and notified Chase. Chase gave me a temporary refund, but reversed the reimbursement, stating that in a letter the payments were authorized. When I called Chase to ask for my reimbursement, they said that there was nothing they can do about it. I have been a long time Chase customer and never had an issue with Chase, but I can not believe how unreasonable they were during this process. I could never spend that much money at a grocery store for just one transaction. I was hoping that they were able to work with me and get me my money back, but they have not contacted me since they said they would reopen the investigation on the fraudulent charges made on my card.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,AZ,852XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-8
3148481,2019-02-11,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information is missing that should be on the report,"I received a denial letter on XXXX XXXX, 2019, from Ally Bank for a car loan, due to information supplied by XXXX credit reporting bureau. The credit score they supplied for me was 70 points below the other 3 reporting agencies. My husband 's score was 110 points lower than the other 3 agencies. I have no idea who this company is or how they are authorized to report on my credit status. From the information I have Ally Bank is the only Bank using this company. They are definitely not using the industry standard for Credt Scores. They have made up their own numbers ( XXXX ) and they are affecting my credit score and my ability to get credit. They also listed something about not having my phone number long enough. I have had the same phone number for 40 years. How can I stop them from lowering my credit score that we have worked the last 40 years to establish?",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC,IL,NA,3284070,172019000000,STATE,141689000000,17137000000,Washington,1,NA,NA,NA,NA,NA,NA,NA,1
3333704,2019-08-08,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls,"I have a XXXX 's Card that is managed by Capital One. I do not use the card frequently and have signed up for alerts when I have a balance and as a due date approaches. I did not realize that I had a balance on my card and it was due on XX/XX/XXXX. 

I received a call on Saturday, XX/XX/XXXX from Capital One at XXXX pm. I was unable to take the call. 
I received a call on Sunday, XX/XX/XXXX from Capital One at XXXX XXXX. I was unable to take the call, however I did listen to the voicemail on Monday morning. After listening to the voicemail, I concluded that I must have overlooked a balance on my XXXX 's card and immediately logged onto the XXXX XXXX XXXX and paid the balance of the card in full. I also contacted Capital One and indicated that the card had been paid through the website. 

One Tuesday, I received a call at XXXX and again I indicated that I had paid the bill and to not call me again. I received another collection call at XXXX at which time I indicated that I am being harassed and the person on the phone agreed. Subsequent to that phone call I cancelled the card.",NA,CAPITAL ONE FINANCIAL CORP,MI,481XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-1
