complaint_id,date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,fed_rssd,assets,chrtagnt,deposits,eq,fdicsupv,frb_commercial_bank,fdic_commercial_bank,occ_commercial_bank,ots_savings_association,fdic_savings_bank,iba_foreign_charter,cu_number,ncua_credit_union,afinn
3188324,2019-03-22,Vehicle loan or lease,Lease,Managing the loan or lease,Billing problem,"XXXX XXXX ( a registered trademark of XXXX XXXX XXXX and licensed to Santander Consumer USA Inc. ) is not delivering my monthly Lease Statements by mail. I have called their customer service number at least five months in a row ( most recently speaking with XXXX in the "" Executive Office '' ), and they still have not resolved the problem. I have received other mail from XXXX XXXX, but not my monthly Lease Statements. Each time I speak with them, they say they have resolved the problem, but that is never correct, as I still have not received my monthly Lease Statements by mail.",NA,SANTANDER BANK NA,IN,NA,722777,89502032000,OCC,73722432000,11922375000,New York,NA,NA,1,NA,NA,NA,NA,NA,4
3102455,2018-12-17,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,"On XX/XX/XXXX I filed a dispute with Chase for charges from XXXX XXXX XXXX XXXX    XXXX on XX/XX/XXXX for {$280.00} and {$380.00}. Despite the mountain of evidence, I provided on both my original dispute and my request redisputing the card on XX/XX/XXXX for the following reasons : Incorrect Amount charged, Not as Described or defective merchandise ( no heat during a winter storm, leading to a below freezing room ) and misrepresentation ( XXXX Best Rate Guarantee not honored ) Chase either failed to fully investigate or ignored all the evidence as no detailed reason for the chargeback being dismissed was provided and nor was any compelling evidence.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,TX,78723,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-9
3226762,2019-04-30,Debt collection,Credit card debt,Communication tactics,Frequent or repeated calls,"XX/XX/19 I went to court and XXXX XXXX offered me an settlement to pay off {$840.00} the offer was {$420.00} I agreeded and paid it in cash in front of the courts and judge. It is now XX/XX/XXXX and this is still on my credit reports XXXX, XXXX, XXXX. It's not fair that it has not been clearded.",NA,CAPITAL ONE FINANCIAL CORP,PA,19121,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,3
3198090,2019-04-01,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Fraud or scam,NA,"Money was transferred through Wells Fargo on a XXXX account. A complaint was filed with Wells Fargo informing the person never sent the purse. A request was made to Wells Fargo to return the money and Wells Fargo said no. Wells Fargo should not be doing business with XXXX. Wells Fargo needs to note this on their Web-site and try to do more to help people from being scammed. 

Wells Fargo was on the news last year for fraudulent bank accounts which sounds like Wells Fargo doesn't have a problem taking money from people. And now Wells Fargo will not return my money. 

Date of Transaction : XX/XX/2019 XXXX # XXXX XXXX {$400.00} XXXX # XXXX.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO BANK NATIONAL ASSOCIATION,TX,76131,451965,1767808000000,OCC,1479499000000,170894000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-14
3212976,2019-04-15,Credit card or prepaid card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms,"I went into XXXX XXXX made a purchase for XXXX dollars and XXXX cents. I asked the cashier where is my XXXX dollar promotion. She said you made a purchase that had a subtotal of less than XXXX dollars. I said ok, I will return these items and then I went to customer service. I told them I needed to return the items I just purchased. They returned the items and told me that the sodas I purchased can not be refunded or returned. I was alright with that. I spoke with them about my promotion and they said the purchase has to be over XXXX dollars on the subtotal which was the same as what the cashier said. I returned what I could right then and there. I proceeded with making my purchase for over XXXX dollars on the subtotal and like magic my promotion was automatically applied and I paid the difference of XXXX dollars and XXXX cents right there in the store. The problem came after a few days of checking my account and seeing that the return did not show up on my credit card it only showed the purchase. This left me with three receipts to show the transactions that took place and a few phone calls and disputes with customer service. They or customer service assured me that everything would be shown on my account in a few days but did not happen. I recieved the promotion but my credit card statement is not. I sent in the formal dispute however they did not accept my receipts showing the promotion and have not credited my account of the XXXX dollars.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,AL,NA,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-10
3134681,2019-01-27,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"XXXX XXXX XXXX ask us to update our information in their system on XX/XX/XXXX, because we are an owner of the timeshare and they told us that the company has a new system. So since we did not accept our tablet last XX/XX/XXXX and the welcome package they sent us, they will contact the main office if they can reinstate the expired offer. They asked our ID and SSN to verify our account and ask us to sign that they authorize us to look at our account in the system but they never informed us that they will run our credit. I just found out because I have XXXX  XXXX  who monitors our credit scores.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BARCLAYS BANK DELAWARE,CA,940XX,2980209,29961000000,STATE,22452000000,5318000000,New York,NA,1,NA,NA,NA,NA,NA,NA,1
3215063,2019-04-17,Checking or savings account,CD (Certificate of Deposit),Managing an account,Funds not handled or disbursed as instructed,"The problem is with Synchrony Bank. The proper forms to request IRA required minimum withdrawals were mailed to Synchrony Bank. They acknowleged receipt on XX/XX/2019.I called on XX/XX/XXXX, to determine the status of my request, and was told processing takes 3 to 5 business days.The XXXX was, of course, already the 5 day nad the transaction had not yet been processed. On checked on line today, XX/XX/XXXX, and found the transaction had not yet been processed. In, addition, I was told the transaction would take place within the next three business days. I asked to speak with a supervisor and was told I would receive a call back within two days. 

I have a major concern : doesn't Synchrony have the funds available for disbursement : do they have a liquidity problem : are they in danger of failing? 
Secondly, what type of customer service service is this?",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,IL,NA,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,-19
3168273,2019-03-04,Checking or savings account,Checking account,Closing an account,Company closed your account,"On XX/XX/2018, I opened a checking account at the BMO Harris Bank XXXX XXXX, IL branch. I funded the account with a deposit of {$1600.00}. On XX/XX/2018, I received the debit card for the new account and noted the address was wrong. The city displayed was wrong. I called the bank and noted to the bank that the address city was wrong and asked for the address to be corrected. 
On XX/XX/2018, I paid online via the debit card for a service. I thought it best to confirm my checking account balance and checked the balance online. On checking the online balance, I found my balance to be XXXX. 
I contacted BMO Harris customer service and inquired what had happened. The Customer service person suggested that I contact the bank in person. I visited the XXXX XXXX, IL branch and was advised by a XXXX XXXX, bank rep, that my account was closed. Per XXXX XXXX, a XX/XX/2018 letter was sent to my address by the Compliance dept of the bank. XXXX XXXX said that due to no response from myself to the letter that the account was closed and a BMO Harris check was mailed to me. The check date was not know by Ms XXXX. But the check was mailed to my address. Ms XXXX said that she had personally tried to phone me to inquire to address the situation in the compliance dept letter. 

I advised Ms XXXX that I had not received the compliance dept letter. Same for the BMO Harris check sent to my address. Further, I indicated that I had not received a phone call from MS XXXX. 

I requested a copy of the letter from the compliance dept from Ms XXXX. She advised me that a copy would be sent to me via email shortly. After a few days and no email received, I contacted Ms XXXX via phone and email. I contacted the branch manager via phone and email ( Ms XXXX had supplied me with a wrong email address for the branch manager ) requesting the compliance dept letter. I contacted BMO Harris customer service requesting the compliance dept letter via BMO Harris via their website contact process. I contacted via phone voice mail with a XXXX XXXX of the XXXX IL BMO Harris branch to contact me. All attempts to have BMO Harris Bank contact me were futile as no body contacted me. I do not have the compliance dept letter. 

I suspect that no compliance dept letter was sent due to the lack of no contact on this request. 

My complaint is about the lack of service in not providing the compliance dept letter to myself and the closure of my checking account. 

I have searched the CFPB database for similar account closure problems and have found 5 others.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BMO HARRIS BANK NATIONAL ASSOCIATION,IL,601XX,75633,154260389000,OCC,128932707000,18116555000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-10
3289036,2019-06-27,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem,I have excellent credit in the 789-810 range My Huntington bank credit limit was recently decreased from XXXX line of credit to XXXX I paid off any balance I ever incurred on this card If anything my credit should increase I feel I was treated unfairly XXXX XXXX,NA,THE HUNTINGTON NATIONAL BANK,OH,440XX,12311,122837617000,OCC,103619960000,12125075000,Washington,NA,NA,1,NA,NA,NA,NA,NA,10
3196336,2019-03-30,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,"On XXXX XXXX and my daughter were scheduled to fly XXXX  XXXX from Hawaii to XXXX XXXX. Due to some problems at the airport we missed our plane and had to change our tickets. The change fee was {$120.00}. ( I have a copy of this agreement, but it is too big to upload. ) I gave XXXX my existing tickets and they gave me new ones.

Only when I got my bill did I discover that XXXX   had charged me for **NEW** tickets, a charge of {$1100.00}. I disputed this with Citibank.

They sent me a form letter denying the dispute. I have sent them followup letters, but have been unable to get response. As for today, I don't think they are even reading my letters.

Maybe they will read a letter from you.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,CA,921XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-12
3102209,2018-12-17,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,"I purchased a vehicle at a dealership who financed for XXXX XXXX XXXX XXXX. When I purchased the vehicle the engine light was on the dealership gave me an IOU BILL to fix tbe vehicle when I returned, the dealership had "" GONE OUT OF BUSINESS ''. In the state of Georgia your vehicle must past emmissions in order to purchase a license plate It is also illegal to sell a vehicle with engine light illuminated. After notifying credit acceptance i filed several disputes with pnc on XX/XX/2018. I was given a provisional credit for each dispute one totaled {$500.00}, {$250.00}, {$270.00} and {$350.00}. On XX/XX/2018 three months later PNC DEDUCTED THE PROVISIONAL CREDITS FROM MY ACCOUNT. I immediately called PNC bank and was told there was nothing I could do about it because time had expired..I reached out to credit acceptance and was told that the money went back to PNC on XX/XX/2018 and they gave me reference numbers for the disputes. I have called Pnc bank 21 times, went to 2 PNC Branches and sent 15 text messages. On XX/XX/2018 I tried again to get some answers from PNC I received a response from XXXX XXXX on the Pnc message center website which she states that they didnt rule in my favor because the questionnaire was returned to Pnc due to incorrect address ... that is unacceptable!! If they took the time to open the letter which they did, they knew I needed that document why didnt someone call me, email me?? my contact information didnt change. That is withholding and deceptive and I believe PNC done that intentionally. Pnc knew that the dispute process couldn't be complete without that document. I never got a fair chance!! On XX/XX/2018 I got a call from XXXX XXXX from PNC who said after reviewing my account that PNC had made several errors while entering the disputes and that he would get back with me that afternoon. ( He never called back ) the next day XX/XX/2018 XXXX XXXX from PNC ESCALATION DEPT called me to inform me that I would be receiving a call from His Manager TODAY and his name was XXXX. ( He never called ) THIS IS NOT  ACCEPTABLE - AND I HAVE BEEN MORE THAN PATIENT.. PLEASE TELL ME WHERE MY MONEY IS ... ..",NA,PNC BANK NATIONAL ASSOCIATION,GA,301XX,817824,463097309000,OCC,380920825000,46007120000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-36
3116447,2019-01-04,Mortgage,FHA mortgage,Trouble during payment process,NA,"My home was completely devastated during hurricane Florence leaving the house uninhabitable with no roof, no walls, no floors, no electricity. The insurance company has authorized a limited amount of time where they will pay temporary housing and that goes month to month and could end at any time. It has been almost four months since the storm and little progress has been made on the house mostly due to slow insurance settlements, however, now that the insurance company has began issuing checks, Navy Federal Credit Union is not releasing the funds in a timely manner. 

The checks issued by XXXX  XXXX  XXXX XXXX are written to my wife and I, and the mortgage company, Navy Federal. My claims specialist at Navy Federal is XXXX XXXX and the incident number is XXXX. Her phone number is XXXX XXXX option 1. On XX/XX/XXXX I sent XXXX XXXX a receipt where I paid XXXX dollars in cash to a tree company to remove a tree that was through the roof of my house and wrapped up in a powerline. The insurance company approved this amount and verified that the receipt I provided was enough for them to release payment to reimburse me for my out of pocket expense. XXXX asked me for more proof that this money was spent such as a withdrawal from a bank which I did not have as this was cash my wife and I had saved for a rainy day, such as a tree crashing through our roof during a hurricane. The roof has been repaired as verified by insurance inspectors and county inspectors, which would not be possible if the tree that I paid to remove was still through the roof. XXXX XXXX has offered no further guidance and will not even respond to emails I have sent asking about reimbursement. 

On XX/XX/XXXX I sent a cashed check receipt from my bank for labor I paid the contractor working on my house in the mount of XXXX dollars. Again, XXXX XXXX has not issued payment to reimburse me and is not responding to my emails asking about repayment. I have called the number provided and been told on multiple occasions that "" she's not on the phone today '' presumably meaning that she is working but not accepting phone calls. No one else that answers is able to help me. There seems to be no recourse of action and no one to talk to. I have received no explanation as to why or when I will get my insurance money that I have provided receipts for. This is now XXXX dollars that was sent to me by my insurance company that Navy Federal has just kept.

We lost almost all of our belongings in the hurricane, spending a couple weeks homeless. The expense has been tremendous. I do not have money or faith in Navy Federal to repay me any longer and there is no one being held accountable in their insurance claims department. The insurance company can stop paying our housing allowance at any time, putting us back on the street. We have made all of our mortgage payments to Navy Federal for a house that we can not use and a house that they are getting money from insurance for but is still uninhabitable largely due to their inability to repay us.",Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,NC,284XX,NA,106672633900,NA,102845511,NA,NA,NA,NA,NA,NA,NA,NA,5536,1,-8
3104655,2018-12-19,Credit card or prepaid card,General-purpose credit card or charge card,Getting a credit card,Card opened as result of identity theft or fraud,Someone opened a car in my name with out my permission. I reported it to the company and the company refuse to remove the card from my credit report,NA,SYNOVUS BANK,GA,300XX,395238,54326440000,STATE,47143911000,5239849000,Atlanta,1,NA,NA,NA,NA,NA,NA,NA,-2
3135304,2019-01-28,Checking or savings account,Checking account,Managing an account,Fee problem,"Im not sure what number email I am on. I have been dealing with a fraud case since XX/XX/XXXX that needs to be resolved and get me my money back. I have spent HOURS on the phone. I have escalated it, spoke with them, escalated it above that wanting a supervisors contact info. They could not give it out so she left me a voicemail and I have left her numerous messages with no response. Her name is XXXX XXXX. I notified the CFPB, federal reserve, and a few others. I was contacted by somebody stating my case had been sent to an escalation resolution specialist, her name is XXXX XXXX. I was told she was REQUIRED to contact me by XX/XX/XXXX, which of course never happened until I sent another email then got a call a few days later stating she had been out of the office and it was still being looked into and they would have resolution for me by XX/XX/XXXX. I STILL have not heard anything and it is XX/XX/XXXX I have left her 2 voicemails and nothing. The whole problem has been communication. I WANT MY MONEY.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,MO,641XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-15
3395984,2019-10-04,Checking or savings account,Checking account,Managing an account,Funds not handled or disbursed as instructed,"I am a customer of Chase bank. On XX/XX/XXXX I entered the bank branch located at XXXX XXXX XXXX XXXX illinois. Approx XXXX I conducted my transactions on the inside of the bank. I utilized the inner lobby ATM. I attempted to withdraw {$600.00}. My money was not dispensed. I immediately notified the bank staff. Initially I was told by the banker my money would be credited back to my account because the ATM would recognize that it failed to dispense the money. 
However the money was deducted from my account. The money was not dispensed Chase bank has failed to credit my account accordingly.",NA,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,IL,606XX,852218,3025285000000,OCC,2253482000000,270060000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-6
3168446,2019-03-04,Checking or savings account,Checking account,Managing an account,Banking errors,"This was the original citibank offer which I signed up for : -- -- -- -- -- -- -- -- -- - Earn {$400.00} when you open a new checking and savings account in the Citi Account Package and complete the following requirements : Within 30 days of opening your account deposit {$15000.00} new-to-Citibank funds into the checking or savings account. A minimum of {$1500.00} must be in the checking account and a minimum of {$100.00} must be in the savings account. 
Maintain a minimum balance of {$15000.00} in your eligible linked checking and savings account for 60 days You can also get an extra {$100.00} on the {$400.00} bonus when you complete one qualifying direct deposit each month for two consecutive months within 60 days of account opening -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- I call citibank after I opened checkin/savings acct. The bonus time period has completed, but Citibank is stating that it might take few months to resolve the issues.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,VA,220XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,2
3116531,2019-01-04,Credit card or prepaid card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms,"Throughout the second half of XXXX, I received multiple credit card offers from HSBC Bank related to my high credit score. Multiple offers were received from HSBC for an HSBC Cash Rewards Mastercard. On the advertising "" pre-screened '' offer, it stated a 0 % Introductory APR in bold red lettering. A similarly looking offer was received for the same colored and designed credit card, an HSBC Platinum Cash Rewards Mastercard. Both offers offered {$150.00} cashback for spending "" x '' number of dollars in the first 90 days of account opening. One of the offers stated XXXX points that equaled {$150.00} cashback. After multiple solicitations I decided to sign up for the card in XX/XX/XXXX that included 0 % introductory APR for 15 months for purchases and balance transfers. Or, so I thought. I spent on the card according to a planned project for those stated terms. 

In late XX/XX/XXXX I received my first statement showing a 14.99 % APR on purchases. At this point the total I accrued on the account was based upon a payment plan to pay off the full balance in early XX/XX/XXXX. 

On XX/XX/XXXX I spoke with multiple representatives at the company who defended the fraudulent advertising practices, even referring to the website to review the offers attempting to make me believe it was 0 % for 15 months on balance transfers. I received a paper offer ( multiple to be specific ) and this is not how the advertising read or what was expected based upon the advertising. 

To date, I have never used a balance transfer in my life and did not plan to do so. The credit card was signed up for and used according to the 0 % Introductory APR for purchases and transfers offer I believed I was getting. The Cash Rewards and Platinum cash rewards card design are nearly identical in nature and the terms are similar except for the purchases clause. 

The attached document is an example of one solicitation letter, but not necessarily the one attached to the sign-up I used.",NA,HSBC BANK USA NATIONAL ASSOCIATION,PA,NA,413208,197980343000,OCC,159642896000,21842978000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-2
3206868,2019-04-09,Credit card or prepaid card,General-purpose credit card or charge card,Fees or interest,Problem with fees,My payment was due XX/XX/2019. I paid on XX/XX/2019 well before midnight EST. And I was charged {$38.00},NA,CAPITAL ONE FINANCIAL CORP,WA,986XX,112837,363521558000,OCC,303536222000,42232353000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3259028,2019-05-30,Checking or savings account,Checking account,Managing an account,Fee problem,On XX/XX/2019 my bank account had some fraudulent charges on them due to someone making purchases at XXXX. I contacted the bank to dispute the charges and to get my money back. I was told that I would have the money refunded back on XX/XX/2019 and I would be receiving a new card. Instead when I checked my bank account I was overdrawn and had some overdraft fees. I then noticed that my account was still pending {$300.00} withdrawal but I had transferred {$300.00} into the account to cover any fees.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,TX,751XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-19
3203751,2019-04-06,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Reporting company used your report improperly,"XXXX ... Hard Inquiry XXXX XXXX XXXX ... ... ... .Hard Inquiry XXXX XXXX XXXX Hard Inquiry XXXX XXXX XXXX Hard Inquiry XXXX XXXX XXXX Hard Inquiry XXXX XXXX & XXXX XXXX XXXX  Hard Inquiry XXXX XXXX ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... .. 
XXXX XXXX XXXX on my report in collections I called all the companies and talked with someone and their customer service would not help and remove the negative items that is reporting on my credit because I did not authorize none of these companies ... ... This is not fair that someone can mess up your credit like this",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BARCLAYS BANK DELAWARE,TX,770XX,2980209,29961000000,STATE,22452000000,5318000000,New York,NA,1,NA,NA,NA,NA,NA,NA,-12
3167098,2019-03-01,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account information incorrect,"Dear Sir/Madam : Recently, Bloomingdales reported a 30 day LATE PAYMENT to all Credit Bureaus stating that I was late 30 days. I never received an email statement nor a paper statement telling me that there was a {$82.00} balance due and I have several accounts and I keep track of all the accounts and make timely payments as I receive statements. My credit score has always been about 785 FICO with the 3 Credit reporting Agencies. Today, my credit score dropped to XXXX due to the fact that BLOOMINGDALES CREDIT reported 30 days LATE Payment to the Bureaus. I immediately contacted the Bloomingdales Credit Department and after waiting ror over 45 minutes being on hold, I was able to speak to Ms. XXXX in Bloomingdales Credit Department I explained the entire situation to her that I never received a statement via email for the past 2 months which I always receive on a monthly basis and I requested that the 30 day past due late payment reported to the credit bureaus be removed and show as being current since it is not my fault that I never received a statement from Bloomingdales and how can I be held responsible. 

The only was I found out that my payment was past due was because I received a phone call from Bloomingdales Customer Service after 2 months letting me know to call Bloomingdales for an important business matter and when I called Bloomingdales Customer Service, I immediately made the payment of {$44.00} and Customer Servicve removed the {$38.00} late fee on the account which brought the balance down to {$0.00}. Since I was on the recorded line with Bloomingdales and they informed me in the beginning of the phone call that all calls may be monitored for quality assurance purposes, I was told by the Bloomingdales Customer Service that there would be no negative reporting to any credit bureaus and I am sure that conversation was recorded on the Bloomingdales phone line since they record calls like the rest of the companies for quality assurance reasons. 

I even requested to speak to a Bloomingdales Credit Department Supervisor and she even refused to assist me in this matter. I explained to her that it was Bloomingdales fault that I had not received statements from them for the past 2 months and she was another rude person just trying to state the facts the the negative reporting would not be removed. I have no where to go to but to come here and pleasd to your organization. 

I recently applied fr a new mortgage application and my mortgage loan wold be denied if they see that there is a recent 30 day late payment on my credit bureaus from Bloomingdales. I have an excellent record and my credit score has always been above 780. I am requesting that Bloomingdales be contacted and that I receive assistance in getting the 30 day late payment record removed from all 3 credit reporting agencies. 

Thank you XXXX XXXX XXXX ( Cell )",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,NY,103XX,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,2
3200732,2019-04-03,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,"i recived notice from XXXX that my account was comprimised and that a transation was made and that they froze it and took care of, however looking at my bank statement on my debit card i noticed that the transation had cleared and that i never got refund, i notified XXXX and was told it was the frade transation and it would be removed, a week later it's still there and is showing as cleared, XXXX refused to refund, i sent several emails to XXXX XXXX and XXXX and never get a reply back and there refuse to take care of it even though on a record line they said it was the frade charge, i have proof the transation cleared and proof i never got a refund for it. 

The bank said only way to dispute this is to close the card and mail me a new card but i work in the feild traveling for work so i can nto go without a card so i have no choise but to either take the loss or have XXXX refund, XXXX is refuseing to refund. That charge amount is abnout XXXX and cleared on the XX/XX/XXXX and was charged on the XX/XX/XXXX. there is also XXXX orders in my account for this amount or dates. 

i want my money back ASAP.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,PA,182XX,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,-16
3147464,2019-02-09,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"On XX/XX/2019 someone tried to buy a car at XXXX XXXX XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX, New York XXXX. My information was used to try finance a car purchase. This is now on my credit report and I want it corrected and the inquiry removed an updated at all three credit reporting agencies.",NA,TD BANK NATIONAL ASSOCIATION,NY,101XX,497404,401511800000,OCC,351716058000,43796305000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3307342,2019-07-15,Checking or savings account,Checking account,Opening an account,Didn't receive terms that were advertised,"I opened a checking account with Citi because of a promotion I saw to receive XXXX XXXX XXXX  miles. I met the requirements for the promotion ( promo code XXXX ), but I still have not received the miles. The offer said it could take up to 90   days after meeting the requirements to receive the miles, and it has been significantly longer than that.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,CITIBANK NATIONAL ASSOCIATION,IN,NA,476810,1661507000000,OCC,1282071000000,159509000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,0
3285840,2019-06-25,Credit card or prepaid card,General-purpose credit card or charge card,Fees or interest,Problem with fees,"My complaint is on Carecredit. I was under the impression that this was a ZERO interest. I was never notified that a 200+ in fees would be added to my card after a "" special program "" which isn't disclosed with consumer. And depending on when/who you use it with. They automatically raised my credit limit and tacked on a few extra hundred, making this card so hard to pay off. They have some "" extra security fee '' that is charged often. They are truly predatory lending. I have a great standing with my other credit cards and have never had this problem with any other credit card companies. I can send in my bill, so that this can be reviewed. I took some of my retirement money out, so that I can pay this down, but this will only pay it down a little not very much. Please let me know if anything else is needed. 
Thank you, XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,CA,926XX,1216022,85303000000,OCC,65849000000,10100000000,New York,NA,NA,NA,1,NA,NA,NA,NA,-1
3228816,2019-05-01,Checking or savings account,Checking account,Managing an account,Cashing a check,"On XX/XX/2018 a guy called XXXX XXXX who was working for me helping in a construction job, stole from my checking book that I kept in may car a BLANK check ( # XXXX ), and he filled with his letter and signed, coping my letter and sign from a check that a gave to him as a payment for his job. He cached a check in a bank call ( XXXX ) and my bank ( Bank of America ) pay the money from my checking account ( XXXX dollars ). When that happened I went to the bank and put a claim and I reported to the police. the first claim was denied and I do 2 more claims to the bank and they denied again, in the first claims they said that I gave the check, and in the last one they realized that it is a fraud but they said that somebody has access to the account. now the bank closet the case and dont refund my money that is the bank responsibility.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BANK OF AMERICA NATIONAL ASSOCIATION,FL,331XX,480228,2258832000000,OCC,1906458000000,218605000000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-16
3375510,2019-09-16,Debt collection,I do not know,Attempts to collect debt not owed,Debt was already discharged in bankruptcy and is no longer owed,"This complain it against Fifth Third Bank. ( for the past two days ) everything starte a week ago I was receiving phone call, no name? no phone number? the phone was ringing for 2 minutes hang up. On XX/XX/XXXX I receive a phone call between XXXX afternoon a person giving me his name XXXX XXXX XXXX XXXX the first thing I thought you know this is a scam I don't know anything I bought collection he has all my personal information the person that started telling me my name he knew my name he knew my social security number!! that's against the Federal law ( the 42 sec. "" "" 408 Whoever ( 8 ) this disclose uses, or compels the disclosure of this social security number of any person in Violation of the law of the United State should be guilty of a felony and up conviction thereof be fined on the title 18 or imprisoned for not more than 5 years or both. '' And this individual was threatened me with legal document they I needed to sign it and there was threaten me to come to my house for my signature. according to my ucc-1 The Uniform Commercial Code I file a New York with my trademark copyright with my deceased letter they I have send to every Institution,. I'm not in the public sade, I'm a private individual protected under my ucc-1 trade name copyright.. 
Whoever violate my private security agreement trademark copyright can be up to XXXX action.",NA,FIFTH THIRD BANK NATIONAL ASSOCIATION,IN,466XX,723112,203174120000,OCC,165283948000,24405347000,Washington,NA,NA,1,NA,NA,NA,NA,NA,-31
